label,id
Falta y Resto,294
Farid Ortiz,295
Fede Graña,296
Fede Graña & los Prolijos,297
Fedra y Maximiliano,298
Felipe Peláez,299
Felipe Pirela,300
Fernando Cabrera,301
Fernando De Madariaga,302
Fernando Delgadillo,303
Fernando Milagros,304
Fernando Ubiergo,305
Fito Paez,306
Florencia Núñez,307
Fonseca,308
Fontova Y Sus Sobrinos,309
Fother Muckers,310
Francesca Ancarola,311
Francis Andreu,312
Francisco Canaro,313
Francisco Céspedes,314
Francisco Villa,315
Franco De Vita,316
Franco Ramirez,317
Franco Simone,318
Frank Delgado,319
Franny Glass,320
Fred Bongusto,321
Freddy Torrealba,322
GIT,323
Gabino Palomares,324
Gabo Ferro,325
Gabriel Romero,326
Garzon y Collazos,327
Gerardo Pablo,328
Germain y sus Angeles Negros,329
Gian Franco Pagliaro,330
Gian Marco,331
Gianni Bella,332
Gianni Morandi,333
Gigliola Cinquetti,334
Gilda,335
Gillespi,336
Gisela Baum,337
Gonzalo Aloras,338
Grupo Abril,339
Grupo Bananas,340
Grupo Play,341
Grupo Sombras,342
Guadalupe Pineda,343
Guasones,344
Guatusi,345
Guillermo Buitrago,346
Guitarreros,347
Gusi & Beto,348
Gustavo Cerati,349
Gustavo Lastra,350
Gustavo Ripa,351
Hablan Por La Espalda,352
Hector Pavez,353
Helenita Vargas,354
Heleno,355
Hereford,356
Hermanos Abalos,357
Hermanos Zuleta,358
Hernan Figueroa Reyes,359
Hilda Herrera,360
Hilda Lizarazu,361
Hombres G,362
Horacio Banegas,363
Horacio Guarany,364
Hugo Del Carril,365
Hugo Fattoruso,366
Hugo Fattoruso y rey tambor,367
Ignacio Copani,368
Ilapu,369
Illapu,370
Illya Kuryaki & The Valderramas,371
Industria Nacional,372
Inti-Illimani,373
Intoxicados,374
Invisible,375
Iracundos,376
Isabel Aldunate,377
Isabel Pantoja,378
Isabel Parra,379
Ismael Serrano,380
Iva Zanicchi,381
Ivan Noble,382
Ivan Villazon,383
JAF,384
Jaime López,385
Jaime Roos,386
Jairo,387
Jambao,388
Jarcha,389
Javier Alvarez,390
Javier Calamaro,391
Javier Krahe,392
Javier Malosetti,393
Javier Solís,394
Jean Carlos,395
Jean Carlos Centeno,396
Jeanette,397
Jerau,398
Jesse & Joy,399
Jimmy Fontana,400
Joan Manuel Serrat,401
Joaquín Sabina,402
Joe Arroyo,403
Joe Vasconcellos,404
