label,id
Chrystian & Ralf,289
Chucho Valdés,290
Cibelle,291
Cida Moreira,292
Cidade Negra,293
Cidadão Instigado,294
Cidadão Quem,295
Circuladô de Fulô,296
Clara Moreno,297
Clara Nunes,298
Clara Sandroni,299
Clarice Falcão,300
Clarisse Leite,301
Claudete Soares,302
Claudette Soares,303
Claudia Telles,304
Claudio Nucci,305
Claudio Zoli,306
Clementina De Jesus,307
Clemilda,308
Cleverson Luiz,309
Clube Do Balanço,310
Clube de Patifes,311
Cláudio Lacerda,312
Cláudio Rabeca,313
Comadre Florzinha,314
Combustible Edison,315
Conjunto Época de Ouro,316
Conrado Paulino,317
Consuelo De Paula,318
Conversa Ribeira,319
Coral Filhos de Iemanjá,320
Cordel do Fogo Encantado,321
Correinha,322
Craveiro & Cravinho,323
Cris Aflalo,324
Cristina Buarque,325
Curumin,326
Cyro Monteiro,327
Cássia Eller,328
Cátia de França,329
Cérebro Eletrônico,330
César Menotti & Fabiano,331
César Passarinho,332
Céu,333
Cícero,334
DJ Dolores,335
DJ Hum,336
DJ Patife,337
Da Melhor Qualidade,338
Dalto,339
Dalva De Oliveira,340
Dani Gurgel,341
Daniel,342
Daniel Carlomagno,343
Daniela Mercury,344
Danilo Brito,345
Danilo Caymmi,346
Danilo Moraes,347
Danni Carlos,348
Dante Ramon Ledesma,349
Dave Pell,350
Dave Pike,351
Davi Moraes,352
David Russell,353
Dazaranha,354
Daúde,355
De Leve,356
Dean Elliott And His Big Band,357
Deborah Blando,358
Delicatessen,359
Delley & Dorivan,360
Demetrius,361
Democustico,362
Denny McLain,363
Deny e Dino,364
Detonautas Roque Clube,365
Dhema,366
Di Melo,367
Diana,368
Diana Pequeno,369
Dick Farney,370
Dickie Harrell,371
Dicró,372
Diego Figueiredo,373
Dilermando Pinheiro,374
Dilermando Reis,375
Dingo Bells,376
Diogo Nogueira,377
Dircinha Batista,378
Diretoria,379
Djalma Lima,380
Djavan,381
Doces Cariocas,382
Dolores Duran,383
Dom Salvador,384
Dom Um Romao,385
Domica,386
Dominguinhos,387
Don Costa,388
Don Swan,389
Dona Ivone Lara,390
Dona Selma,391
Donato & Seu Conjunto,392
Dori Caymmi,393
Dori Edson,394
Doris Monteiro,395
Dorival Caymmi,396
Douglas Aguiar,397
Douglas Germano,398
Dr. Samuel J. Hoffman,399
Dr. Silvana & Cia.,400
Dr. Sin,401
Duani E Dinei,402
Dudu Nobre,403
Dudu Tucci,404
Duduca & Dalvan,405
Duo Assad,406
Duo Glacial,407
Duo Guarujá,408
Duo Moviola,409
Duofel,410
Déa Trancoso,411
Ed Carlos,412
Ed Lincoln,413
Ed Motta,414
Ed Wilson,415
Eddie,416
Eddie Palmieri,417
Edison Machado,418
Ednardo,419
Edu Kneip,420
Edu Krieger,421
Edu Lobo,422
Edu Luke,423
Eduardo Araujo,424
Eduardo Costa,425
Eduardo Gudin,426
Edvaldo Santana,427
Egberto Gismonti,428
Elba Ramalho,429
Elena Papandreou,430
Eli Goularte,431
Eli Silva e Zé Goiano,432
Eliana Pittman,433
Eliana Printes,434
Eliane Elias,435
Elis Regina,436
Elizeth Cardoso,437
Elliott Fisher,438
Elomar,439
Elomar Figueira Mello,440
"Elomar, Geraldo Azevedo, Vital Farias e Xangai",441
"Elomar, Geraldo Azevedo, Vital Farias, Xangai",442
Elton Medeiros,443
Elton Saldanha,444
Elza Soares,445
Emilinha Borba,446
Emmerson Nogueira,447
Emílio Santiago,448
Engenheiros Do Hawaii,449
Enoch Light,450
Erasmo Carlos,451
Erlon Chaves,452
Escurinho,453
Esquivel!,454
Estado Maior,455
Eugenia Melo E Castro,456
Evaldo Braga,457
Evaldo Freire,458
Evinha,459
Exaltasamba,460
Fabiana Cozza,461
Fabio Cadore,462
Fafá de Belém,463
Fagner,464
Falcão,465
Farney,466
Farofa Carioca,467
Farufyno,468
Fatima Guedes,469
Felipe Cordeiro,470
Fellini,471
Fernanda Abreu,472
Fernanda Porto,473
Fernanda Takai,474
Fernando Mendes,475
Fi Maróstica,476
Filipe Catto,477
Filo Machado,478
Fino Coletivo,479
Flavio Venturini,480
Flaviola e o Bando do Sol,481
Flávio José,482
Folia De 3,483
